paper,section_name,nchar,text,journal
237 shelley jgrb50623.pdf,conclusion,2001,"5. Conclusion We have developed a method for three-dimensional modeling of shear wave splitting in the crust and applied this model to the 2004 eruption at Mount Asama, Japan, in order to investigate the link between the crack closure model of stress-induced anisotropy and observed measurements. Results showed that dyke stresses are small relative to overall stress conditions expected from the rock overburden at depth. We found that applying both a simplistic measure of crack anisotropy and an a",Journal of Geophysical Research
237 shelley jgrb50623.pdf,x.other.,130,movement of pore fluid. Received 31 OCT 2013 Accepted 24 MAR 2014 Accepted article online 30 MAR 2014 Published online 13 MAY 2014,Journal of Geophysical Research
25 bianco jgrb16872.pdf,introduction,1125,"Introduction [ ] Although there are many examples of intraplate vol- 2 ' canism on Earth s continents and ocean floor, the origin of much of this volcanism is not well explained. Currently, the most successful explanation for the formation of intraplate volcanism is the thermal plume hypothesis, by which warm, buoyant material rises from some depth in the mantle, and the excess temperature of the plume allows for melting away from plate boundaries [ Wilson , 1963; Morgan , 1971, 1972]. The plume",Journal of Geophysical Research
25 bianco jgrb16872.pdf,b11103,7493,"B11103 doi:10.1029/2011JB008270 , 2011  driven 3 "" (SDU). To  driven , 116 , B11103, doi:10.1029/2011JB008270. caused by the density contrast of the plume material [ Olson and Nam , 1986; Davies , 1988; Sleep , 1990], seismically slow anomalies caused by the temperature contrast of plume material [e.g., Anderson , 1989; Hirth and Kohlstedt , 1996, 2003], and compositional differences among hot spot volca- noes generated by plume material of different temperatures, pressures, and sources [e.g., A",Journal of Geophysical Research
25 bianco jgrb16872.pdf,methods,11052,"Methods 2.1. Dynamics and Melting [ ] We use the Cartesian finite element code CITCOM to 7  solve for 2 D convection in the upper 200 km of the mantle (i.e., the lithosphere and asthenosphere) [ Moresi and Gurnis , 1996; Zhong et al. , 2000; van Hunen et al. , 2005]. Although CITCOM has been widely used for studies of mantle con- vection and melting [e.g., Ballmer et al. , 2007, 2009; Bianco et al. , 2008], we will review the major components of our modeling procedure here. [ ] Our numerical mod",Journal of Geophysical Research
25 bianco jgrb16872.pdf,heterogeneity,23263,"Heterogeneity [ ] We first discuss simulations of SDU in which we 17 impose viscosity heterogeneity. We thus initially ignore the (hydrous or thermal) cause of the viscosity heterogeneity, which allows us to examine the time dependence of SDU generally before examining the specific effects of water or temperature.  3.1. Patterns of Shear Driven Upwelling [ ] To demonstrate the flow and melting patterns that arise 18 from SDU, we first consider four example cases of lateral viscosity variations e",Journal of Geophysical Research
25 bianco jgrb16872.pdf,simulations.with.realistic.viscosity.variations,14459,"Simulations With Realistic Viscosity Variations  [ ] So far, we have induced shear driven upwelling by 33 simply imposing low viscosities within asthenospheric pockets without considering the source of the astheno- spheric heterogeneity that is responsible for the low viscos-  ities. The most likely causes of low viscosity heterogeneity are regional changes in the water content or temperature of asthenospheric rocks, which can produce larger viscosity variations compared to other factors such as",Journal of Geophysical Research
25 bianco jgrb16872.pdf,discussion,15043,"Discussion [ ] Our calculations have shown that SDU is a viable 44 process for generating or increasing asthenospheric melting for viscosity heterogeneities that are related to elevated water content, temperature, or other factors. To determine whether SDU melting might actually generate intraplate volcanism on Earth, we compare predictions from our cal- culations to several observed aspects of intraplate volca- nism. Most commonly, intraplate volcanism is classified by eruption rate, duration o",Journal of Geophysical Research
25 bianco jgrb16872.pdf,conclusions,5319,"Conclusions [ ] Shear in the asthenosphere can excite circulatory flow 55 within a variety of types of viscosity heterogeneities. In the  case of low viscosity pockets embedded in the ambient asthenosphere, the vertical component of this circulation, ""  "" known as shear driven upwelling (SDU) causes melting if the upwelling occurs within material near its solidus, such as uncooled (i.e., at the ambient T ) material that was emplaced p  by passive upwelling beneath a mid ocean ridge. One robust """,Journal of Geophysical Research
25 bianco jgrb16872.pdf,references,4352,"References Â­ AllÃ¨gre, C. J. (1982), Chemical geodynamics, Tectonophysics , 81 , 109 132, doi:10.1016/0040-1951(82)90125-1. Anderson, D. L. (1989), Theory of the Earth , 366 pp., Blackwell, Brookline Village, Mass.  Anderson, D. L. (2010), Hawaii, boundary layers and ambient mantle Â­ geophysical contraints, J. Petrol. , 52 , 1547 1577, doi:10.1093/petrology/ egq068. Asimow, P. D., and C. H. Langmuir (2003), The importance of water Â­ to oceanic melting regimes, Nature , 421 , 815 820, doi:10.1",Journal of Geophysical Research
25 bianco jgrb16872.pdf,x.other.,2205,"Time dependence of intraplate volcanism caused by shear  upwelling of low viscosity regions within the asthenosphere 1,2 2 Todd Anthony Bianco, Clinton P. Conrad, and Eugene I. Smith Received 28 January 2011; revised 7 July 2011; accepted 11 September 2011; published 18 November 2011. Although volcanism far from tectonic boundaries is likely due to upwelling near the [ ] 1 lithospheric base, the convective processes that induce upwelling are unclear. Numerical models show that asthenospheric she",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,introduction,1322,"Introduction [ ] Conjugate passive continental margins of Antarctica 2 (ANT) and New Zealand (NZ) lie at the edges of Marie Byrd Land and the Campbell Plateau, respectively. The ANT margin and adjacent ocean crust has approximately 1 km of positive residual bathymetry, relative to both the NZ  margin and a reference age depth model for the Pacific Ocean [ Sutherland et al. , 2010]. This ANT bathymetric anomaly is spatially correlated with a geoid minimum in the Ross Sea [ FÃ¶rste et al. , 2008].",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,b05402,3213,"B05402 2  lived Gondwana 23 Pa s and , 115 , B05402, doi:10.1029/2009JB006612. anomalous observations [ Sieminski et al. , 2003; Sutherland et al. , 2010], and is consistent with previous suggestions based on the distribution and chemistry of igneous rocks [ Storey et al. , 1999; Weaver et al. , 1994]. [ ] In a previous paper [ Sutherland et al. , 2010], we 3 presented observations of anomalous topography and sub- sidence, showed that a simplified geodynamic model of mantle upwelling could be co",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,tectonic.history,3512,"Tectonic History  [ ] The ANT NZ region today has conjugate passive 5 margins that are separated by seafloor spreading at the  Pacific Antarctic Rise [ Cande et al. , 1995; Molnar et al. , 1975], but it was previously a region characterized by a  long lived subduction zone that was active over much of the Late Paleozoic and Mesozoic [ Adams et al. , 2007; Mortimer et al. , 1999; Veevers , 2000]. Mesozoic activity along the eastern Gondwana subduction zone (Figure 1) occurred from offshore easter",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,observational.constraints,6747,"Observational Constraints [ ] Global [ Grand , 2002; Gu et al. , 2001; Masters et al. , 8 2000; Ritsema and van Heijst , 2000] and regional [ Ritzwoller et al. , 2001; Sieminski et al. , 2003] seismic tomographic inversions appear to resolve three anomalous  structures in the NZ ANT region (Figure 2): A broad lith-   ospheric and sublithospheric low velocity anomaly; a low velocity anomaly spanning the transition zone and upper  part of the lower mantle; and a high velocity anomaly in the lowerm",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,methods,4763,"Methods [ ] We use CitcomS version 3.0, a finite element code 14 for solving thermal convection within the mantle [ Tan et al. ,  2006; Zhong et al. , 2000] to develop global three dimensional spherical models with assimilated plate mo- tions. The plate velocities and plate polygons are defined at 1 Myr intervals (Gurnis et al., Global plate reconstructions with continuously closing plates, submitted to Geochem. Geophys. Geosyst. , 2009), and the velocity field is linearly interpolated for inter",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,model.results,19185,"Model Results 5.1. Size and Position of Buoyancy Anomalies [ ] We first attempted to reproduce all observations in a 19  time dependent model with a single upwelling positioned immediately above a downwelling. The downwelling is   designed to correlate with the high seismic velocity anom-  aly deep in the lower mantle (Figure 2). Although the high velocity region may be the result of slab accumulation, we simplify the downwelling by introducing a single body with c = 800 km. The upwelling anomal",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,discussion,16749,"Discussion 6.1. Mantle Dynamics and Viscosity Structure  [ ] We can fit both the present day (geoid, dynamic 35  tomography, and seismic structure) and time dependent (tectonic subsidence of Campbell Plateau) observations in a single dynamic model with a relatively simple initial geometry and viscosity structure. We define thermal anomalies as triaxial ellipsoids that are designed to repro-  duce the large scale characteristics of mantle flow and evolution, rather than to match the exact shape a",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,conclusions,2953,"Conclusions  [ ] Anomalous geophysical observations at NZ ANT 46 margin can be reproduced with a dynamic model in which two hot anomalies evolved above a cold downwelling related to Gondwana subduction. The main larger hot mantle anomaly, centered above the Ross sea region, ori- Â­ ginates from a midmantle depth range of 1000 1600 km at 80 Ma, and has an average temperature approximately 200Â°C higher than the background mantle. If the anomalies were thermal in origin, the corresponding average ",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,references,1344,"References Adams, C. J., H. J. Campbell, and W. L. Griffin (2007), Provenance com- parisons of Permian to Jurassic tectonostratigraphic terranes in New Zealand: Perspectives from detrital zircon age patterns, Geol. Mag. , Â­ 144 , 701 729, doi:10.1017/S0016756807003469. Allmendinger, R. W., T. E. Jordan, S. M. Kay, and B. L. Isacks (1997), The  evolution of the Altiplano Puna plateau of the central Andes, Annu. Rev. Â­ Earth Planet. Sci. , 25 , 139 174, doi:10.1146/annurev.earth.25.1.139. Behren",Journal of Geophysical Research
250 spasojevic jgrb16251.pdf,x.other.,1342,"0227/10/2009JB006612 0148  Copyright 2010 by the American Geophysical Union. GNS Science, Lower Hutt, New Zealand. 2 California, USA. Seismological Laboratory, California Institute of Technology, Pasadena, 1 the ANT margin has been suggested on the basis of these , 2010]. Mantle upwelling beneath Sutherland et al. 1999; , Cook et al. rapid northward drift of NZ away from ANT [ 40 Ma, coincident with in tectonic subsidence rate at 70 Â­ 900 m, with a maximum excess tectonic subsidence of 500 Â­ ,",Journal of Geophysical Research
252 sramek jgre2800.pdf,introduction,1156,"Introduction [ ] Taking even a brief look at the topographic map of 2  Mars, one notices two major, global scale physiographic features. One is the difference in mean elevation between the northern and the southern hemispheres, referred to as the hemispheric dichotomy. The other, the Tharsis Rise, is a large elevated region near the equator in the western hemisphere that comprises several large volcanoes. The origin of the dichotomy as well as the nature of the Tharsis volcanic province are stil",Journal of Geophysical Research
252 sramek jgre2800.pdf,e09010,16535,"E09010 doi:10.1029/2010JE003597 , 2010  1 , 115 , E09010, doi:10.1029/2010JE003597. figure offset. This picture was refined as the data obtained Â­ during the 1996 2006 Mars Global Surveyor (MGS) mis- sion became available. Based on analysis of the Mars Orbiter Laser Altimeter (MOLA) data [ Zuber et al. , 1992; Smith et al. , 1998, 1999a] and the MGS gravity field mea- surements [ Tyler et al. , 1992; Smith et al. , 1999b], Zuber  et al. [2000] showed that the north south hemispheric asymmetry i",Journal of Geophysical Research
252 sramek jgre2800.pdf,model.description,6973,"Model Description  [ ] We investigate thermal convection in 3 D spherical 16 shell representing Martian mantle using CitcomS [ Zhong et al. , 2000, 2008]. The setup is identical to the models of Roberts and Zhong [2006]. The incompressible mantle c(""under the extended Boussinesq approximation ["", ""Christensen"", ""and Yuen"", "", 1985] is heated both from within and from below."", ""The nondimensionalized governing equations are"", ""r"", ""rÃ<81>"", ""v"", ""Â¼"", ""0"", "";"", ""Ã°"", ""1"", ""Ãž"", ""Ã€r"", ""r"", ""P"", """,Journal of Geophysical Research
252 sramek jgre2800.pdf,models.with.uniform.lithospheric.thickness,9751,"Models With Uniform Lithospheric Thickness [ ] The suite of models in this section is designed to 21 investigate how the convective planform of layered viscos- ity models changes with the depth of layering and the magnitude of viscosity contrast, and in particular what are the conditions for spherical harmonic degree 1 convection, which is needed in the rotation of the lithosphere model [ Zhong , 2009]. Our knowledge of the viscosity structure of Martian interior is quite limited. Viscosity laye",Journal of Geophysical Research
252 sramek jgre2800.pdf,lithospheric.thickness,16407,"Lithospheric Thickness [ ] In this section we include a lithospheric keel that 30 represents the stiff residue left after partial melting which may be responsible for the formation of thickened crust in one hemisphere of Mars (i.e., the hemispheric dichotomy). This keel introduces strong lateral variations in viscosity near the surface. The goal is to investigate the effect of c(""various parameters on the rotation of the lithosphere,"", ""reported by"", ""Zhong"", ""[2009]. Among the questions we want",Journal of Geophysical Research
252 sramek jgre2800.pdf,discussion,29940,"Discussion [ ] The models presented in this study contain several 43 aspects relevant to convection and mantle dynamics in general. We will address these first, before discussing more specific questions related to evolution of Mars. 5.1. What Determines Convective Wavelength? [ ] The fundamental question of what controls the pre- 44 ferred convective wavelength has been addressed by many authors, particularly in the view of large aspect ratio con- vection cells associated with plate tectonics on",Journal of Geophysical Research
252 sramek jgre2800.pdf,conclusions,3183,"Conclusions [ ] In the present study, we used numerical modeling of 67  convection in 3 D spherical shell to investigate in detail ` ' aspects of the rotation of the lithosphere model for Mars [ Zhong , 2009]. Our main findings can be summarized as follows. [ ] We investigated the conditions under which a 68 spherical harmonic degree 1 flow is produced in the mantle of Mars in layered viscosity models with weak upper mantle. Moderate viscosity increase by a factor of 25 in the  midmantle leads t",Journal of Geophysical Research
252 sramek jgre2800.pdf,references,2837,"References Anderson, R. C., J. M. Dohm, M. P. Golombek, A. F. C. Haldemann, B. J. Franklin, K. L. Tanaka, J. Lias, and B. Peer (2001), Primary centers and secondary concentrations of tectonic activity through time in the western Â­ hemisphere of Mars, J. Geophys. Res. , 106 (E9), 20,563 20,585, doi:10.1029/2000JE001278.  Andrews Hanna, J. C., M. T. Zuber, and W. B. Banerdt (2008), The Borealis basin and the origin of the martian crustal dichotomy, Nature , 453 (7199), Â­ 1212 1215, doi:10.1038/n",Journal of Geophysical Research
252 sramek jgre2800.pdf,x.other.,2089,Long wavelength stagnant lid convection with hemispheric variation in lithospheric thickness: Link between Martian crustal dichotomy and Tharsis?  S 1 1 Ond ej rÃ¡mek and Shijie Zhong Received 14 March 2010; revised 2 June 2010; accepted 15 June 2010; published 24 September 2010. A dynamic link between the early evolution of Tharsis and the crustal dichotomy on [ ] 1 Mars was recently proposed by Zhong (2009). We address in detail the fundamental  aspects of the proposed model using 3 D spherica,Journal of Geophysical Research
256 tago jgrb17293.pdf,introduction,1060,Introduction [ ] The availability of high-quality near-field records of 2 large subduction earthquakes in the last few years makes it possible to test and validate physics-based rupture models. The development of sophisticated models to explain such aggregate of observations is now largely justified. Huge efforts have been made by the seismological community in the last ten years to overcome technical limitations prevent- ing most methods for dynamic rupture calculations from 1 Instituto de Geof,Journal of Geophysical Research
256 tago jgrb17293.pdf,b09312,7193,"B09312 4 and F. J. SÃ¡nchez-Sesma ad hoc fluxes across the fault.  dipping , 117 , B09312, doi:10.1029/2012JB009313. integrating the effect of fault geometry in the spontaneous rupture of earthquakes. Because of both its simplicity and efficiency, the finite difference (FD) method has been one of the first and most persistent approaches to simulate rupture dynamics along planar faults [e.g., Andrews , 1976; Madariaga , 1976; Miyatake ,1980; Day ,1982; Virieux and Madariaga , 1982; Harris and Day",Journal of Geophysical Research
256 tago jgrb17293.pdf,elastodynamic.equations,5863,"Elastodynamic Equations [ ] Velocities and stresses induced by the propagation of 7 waves in a homogeneous elastic medium can be modeled with a first order hyperbolic system [ Madariaga , 1976]. Following the transformation proposed by Benjemaa et al. [2009], a pseudo-conservative form of the system is given by X  ~ Â¼  M ~ Ã°Ãž r v s t q q 2 ; ; fg q x y z Ã° Ãž X 1 L  ~ Â¼  N ~ Ã°Ãž ; s v t q q 2 ; ; fg q x y z Ã€Ã<81> T ~ Â¼ ; ; ~ Â¼ where v v v v is the velocity vector and s x y z Ã€Ã<81>   ",Journal of Geophysical Research
256 tago jgrb17293.pdf,dynamic.rupture.model,26429,"Dynamic Rupture Model [ ] Earthquakes are highly nonlinear phenomena produced 12 by sliding instabilities along geological faults. The stability of the rupture system depends on several physical factors, like the initial state of stresses in the earth, the material properties and rheology, the sliding rate, the fault geometry, and the consti- tutive relationship governing the mechanics of the rupture surface. During rupture propagation, fault tractions evolve dynamically depending on all these f",Journal of Geophysical Research
256 tago jgrb17293.pdf,and.efficiency,21734,"and Efficiency [ ] Verification of dynamic rupture models is a particu- 43 larly difficult task. Since no analytical solution exists for the spontaneous rupture problem (i.e., closed form equations for the resulting motions), the only possible way to be confident of a given approach is the comparison of results for a well- posed rupture problem between various numerical techni- ques based on different approximations. This kind of exercise has been systematically performed in recent years by an i",Journal of Geophysical Research
256 tago jgrb17293.pdf,fault.system,10211,"Fault System [ ] The 28 June 1992 Landers earthquake (Mw 7.3) in 56 southern California produced one of the most valuable data sets ever recorded. The amount and diversity of geo- physical observations allowed constraining the earthquake rupture history, revealing a large complexity of the slip pat- tern in a wide frequency range (&lt;0.5 Hz) [e.g., Campillo and Archuleta , 1993; Wald and Heaton , 1994; Olsen et al. , 1997; HernÃ¡ndez et al. , 1999]. The large rupture size (80 km long, 16 km wid",Journal of Geophysical Research
256 tago jgrb17293.pdf,conclusions,7231,"Conclusions [ ] In this work we have introduced a novel discontinuous 62 Galerkin method, the DGCrack, to simulate the dynamic rupture propagation of earthquakes in 3D along faults with intricate geometries (i.e., non-planar). The method is hp- 17 of 21 B09312 Wald and Heaton [1994]. adaptive, which means that the elements of the unstructured tetrahedral mesh discretizing the simulation domain may adapt both their sizes (h-adaptivity) and approximation orders (p-adaptivity) depending on the prob",Journal of Geophysical Research
256 tago jgrb17293.pdf,propagation,8679,"Propagation [ ] To solve the hyperbolic system (1), which models 68 the wave propagation in an elastic medium, we follow the DG-FEM method proposed by Etienne et al. [2010]. The method requires a discretization of the entire domain into sub-domains called elements. The DG-FEM is a mixture of two well-known methods: the Finite Element method (FEM), because it uses a space of basis functions and a space of test functions in each element [ Zienkiewicz et al. , 2005], and the Finite Volume method (F",Journal of Geophysical Research
256 tago jgrb17293.pdf,formulation,2097,"Formulation [ ] The following matrices are used in the DGCrack 76 method and where previously introduced by Benjemaa et al. [2009]. M N [ ] Matrices and , required for the wave propa- 77 q q gation scheme explained in the Appendix A, are constant real matrices defined as 0 1 0 1 T Ã€ 110000 12 1000 @ A @ A M Â¼ N Â¼ 000100 00 0 100 x x 000010 00 0 010 0 1 0 1 T 000100 0 0 0100 @ A @ A M Â¼ N Â¼ Ã€ 101000 1 12000 y y 000001 0 0 0001 0 1 0 1 T 00 00 1 0 0 0 0 010 @ A @ A M Â¼ N Â¼ : 00 00 0 1 0 0 ",Journal of Geophysical Research
256 tago jgrb17293.pdf,references,4172,"References Adda-Bedia, M., and R. Madariaga (2008), Seismic radiation from a kink Â­ on an antiplane fault, Bull. Seismol. Soc. Am. , 98 (5), 2291 2302, doi:10.1785/0120080003. Ampuero, J. P. (2002), Etude physique et numÃ©rique de la nuclÃ©ation des sÃ©ismes, PhD thesis, UniversitÃ© Paris VII, Paris. Andrews, D. J. (1976), Rupture velocity of plane strain shear cracks, Â­ J. Geophys. Res. , 81 (32), 5679 5687, doi:10.1029/JB081i032p05679. Andrews, D. J. (1985), Dynamic plane-strain shear ruptur",Journal of Geophysical Research
256 tago jgrb17293.pdf,x.other.,2209,"A 3D hp-adaptive discontinuous Galerkin method for modeling earthquake dynamics 1 1 2 3 J. Tago, V. M. Cruz-Atienza, J. Virieux, V. Etienne, Received 15 March 2012; revised 6 August 2012; accepted 14 August 2012; published 26 September 2012. We introduce a novel scheme, DGCrack, to simulate dynamic rupture of earthquakes [ ] 1 in three dimensions based on an hp-adaptive discontinuous Galerkin method. We solve the velocity-stress weak formulation of elastodynamic equations on an unstructured tetr",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,introduction,852,"Introduction  [ ] The India Asia continental collision is among the 2 most spectacular tectonic events that occurred in Cenozoic time and is crucial in shaping our understanding of the  influence of continent continent collision on orogeny, plate motion and plate boundary evolution. In addition, collision formed the Himalayas and the Tibetan plateau, which may  have had profound effects on global climate [ Dupont Nivet et al. , 2007; Royden et al. , 2008]. 1 Physics of Geological Processes, Univ",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,b06101,8667,"B06101 doi:10.1029/2010JB008051 , 2011 1,2 Pavel V. Doubrovine,  90 Ma. Both episodes of Â­ 50 Ma  induced weakening of  related increased trench J. Geophys. Res. , 116 , [ ] To analyze the effects of continental collision and 3 subduction, and its influences on topography and climate, it is essential to estimate the age of collision. Most authors Â­ prefer an age around 55 50 Ma for collision between the Tethyan Himalayas (the structurally highest, paleogeo- graphically northernmost remnants of",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,and.active.margins..and.the.size.of.greater.india,20029,"and Active Margins, and the Size of Greater India [ ] The establishment of the Indian plate by separation 13 Â­ from Gondwana occurred around 130 120 Ma, upon initi- c(""ation of seafloor spreading between India and Antarctica"", """", ""Australia ["", ""Gaina et al."", "", 2003, 2007]. This was followed by"", ""further separation between India and Madagascar ("", """", ""90 Ma)"", ""and India and the Seychelles ("", """", ""65 Ma) mentioned above"", ""(Figure 1). In our analysis of the effects of mantle plumes on"", """,Journal of Geophysical Research
275 vanhins jgrb16783.pdf,and.absolute.indian.motion,15745,"and Absolute Indian Motion [ ] Relative motions between India and Eurasia since late 28 Cretaceous time were calculated using a chain of relative motion (plate circuit) that combines reconstructions of India relative to Africa (Somalia), Africa to North America, and North America to Eurasia, including estimates of deforma-  tion within the African composite plate (i.e., Somalia Nubia motion along the East African Rift during Neogene time and Cretaceous motion between northwest Africa and the Sou",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,interaction,22448,"Interaction 4.1. Method [ ] Plate motions caused by a mantle plume are 42  approximately computed with a two step approach: In the first step, the plume is numerically modeled and stresses acting at the lithosphere are computed with a fixed upper boundary. These stresses are integrated to torques for given plate geometry. In the second step, the torques are converted to plate angular velocities. This is done in a rather approx- "" imate fashion, using a scalar conversion factor or imped- "" ance d",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,discussion,9446,"Discussion [ ] Our results indicate that the Morondava and Deccan 55 plumes may each have contributed a few cm/yr to the velocity increase and decrease of the Indian plate. They cause a force on the plate in a similar direction as the force due to subduction, and therefore may cause an increase in plate speed of a few cm/yr. Our results show that a drop of plate speed following the initial increase does not neces- sarily require an increased resistance against plate motion but may simply reflect",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,summary.and.conclusions,3106,"Summary and Conclusions [ ] A popular argument to assess the age of collision 66  between India and Asia concerns the 50 Ma onset of  dramatic slowdown in the India Asia convergence rate,  from 16 cm/yr to 5 cm/yr around 35 Ma. However, this  argument does not take into account that between 65 and 50 Ma an almost equally impressive acceleration of the  India Asia convergence rate occurred, following the extru- sion of the Deccan LIP and the separation of India away  from the Seychelles microcont",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,references,4946,"References Achache, J., V. Courtillot, and Y. X. Zhou (1984), Paleogeographic and tectonic evolution of southern Tibet since middle Cretaceous time: New paleomagnetic data and synthesis, J. Geophys. Res. , 89 , Â­ 10,311 10,339. Agard, P., J. Omrani, L. Jolivet, and F. Mouthereau (2005), Convergence history across Zagros (Iran): Constraints from collisional and earlier Â­ deformation, Int. J. Earth Sci. , 94 ,401 419, doi:10.1007/s00531-005- 0481-4. Aitchison, J. C., J. R. Ali, and A. M. Davis (",Journal of Geophysical Research
275 vanhins jgrb16783.pdf,x.other.,2204,"Acceleration and deceleration of India Asia convergence since the Cretaceous: Roles of mantle plumes and continental collision 1,2 1,2,3 Douwe J. J. van Hinsbergen, Bernhard Steinberger, 3,4 and RenÃ© GassmÃ¶ller Received 20 October 2010; revised 20 January 2011; accepted 3 March 2011; published 2 June 2011. Â­  A strong 50 35 Ma decrease in India Asia convergence is generally ascribed to [ ] 1  continent continent collision. However, a convergence rate increase of similar magnitude  Â­ occurred",Journal of Geophysical Research
278 vansumm jgre20077.pdf,introduction,3837,"Introduction [ ] In differentiated silicate-metal planets like the Earth, 3 dynamos are produced by convection within the liquid or [ ] Many planets in the solar system have or had magnetic 2 partially liquid iron core if the magnetic Reynold's number fields produced by internal dynamos, and this is presum- Re &gt;40 [ Stevenson , 2010]. Dynamo operation is associated m ably also true among planets orbiting other stars. Magnetic with ohmic dissipation, which requires entropy production fields of",Journal of Geophysical Research
278 vansumm jgre20077.pdf,methods,27235,"Methods tion of dynamos in rocky exoplanets [ Gaidos et al. , 2010; 2.1. General Modeling Approach Driscoll and Olson , 2011; Tachinami et al. , 2011]. Gaidos et al. [2010] examined the effect of surface temperatures [ ] To explore parameter space, we calculated a series 9 and plate tectonics. They found that higher surface tempera- of dynamo evolution calculations for different mantle tec- tures can enhance the dynamo due to the lower viscosity of tonic regimes, surface temperatures, and core p",Journal of Geophysical Research
278 vansumm jgre20077.pdf,results,20973,"Results ter are controversial [ Morard et al. , 2011]. Our solidus range 3.1. Mantle Dynamics and CMB Heat Flow equates to a range of the GrÃ¼neisen parameter 2 [1.1Â­1.4], reflecting current uncertainties in high-pressure mineral [ ] Figure 3a shows our computed CMB heat flow Q 24 CMB physics. Where we varied r , we recalculated the inte- as a function of T for the five mantle convection scenar- CMB CMB rior structure using the interior model described in Gaidos ios described in section 2.3 and",Journal of Geophysical Research
278 vansumm jgre20077.pdf,discussion,19084,"Discussion 39 on Venus, which has a similar size and interior structure as 4.1. Comparison With Earth and Venus Earth but lacks plate tectonics and has a higher surface tem- perature. Our stagnant lid model results raise the possibility [ ] Our nominal Earth-like scenario successfully repro- 36 that a dynamo is currently inactive in Venus because of a low duces evidence for a geodynamo that has operated since at CMB heat flow in the absence of a crystallizing inner core. least 3.5 Ga [ Biggin et",Journal of Geophysical Research
278 vansumm jgre20077.pdf,references,917,"References tion model, Geochem. Geophys. Geosyst. , 10 (8), Q08001, 1Â­20, Anderson, W. W., and T. J. Ahrens (1994), An equation of state for liq- doi:10.1029/2009GC002378. uid iron and implications for the Earth's core, J. Geophys. Res. , 99 (B3), Gaidos, E. J., and D. M. Williams (2004), Seaonality on terrestrial extraso- 4273Â­4284, doi:10.1029/93JB03158. lar planets: Inferring obliquity and surface conditions from infrared light Armann, M., and P. J. Tackley (2012), Simulating the thermochem",Journal of Geophysical Research
278 vansumm jgre20077.pdf,x.other.,2000,"JOURNAL OF GEOPHYSICAL RESEARCH: PLANETS, VOL. 118, 938Â­951, doi:10.1002/jgre.20077, 2013 Magnetodynamo lifetimes for rocky, Earth-mass exoplanets with contrasting mantle convection regimes 1 1 1 Joost van Summeren, Eric Gaidos, and Clinton P. Conrad Received 12 August 2012; revised 2 April 2013; accepted 5 April 2013; published 16 May 2013. We used a thermal model of an iron core to calculate magnetodynamo evolution in [ ] 1 Earth-mass rocky planets to determine the sensitivity of dynamo lifet",Journal of Geophysical Research
279 wallace jgrb17354.pdf,introduction,982,"Introduction [ ] We now understand that subduction interface faults 2 exhibit a great variety of slip behaviors, spanning from stick- slip behavior (e.g., earthquakes) through to steady aseismic creep. The recent confirmation of episodic slow slip events (SSEs) as a new class of shear slip at subduction margins is widely acknowledged as one of the most exciting discoveries of the last decade in the Earth Sciences [e.g., Schwartz and Rokosky , 2007; Rubinstein et al. , 2010]. Although the loca- t",Journal of Geophysical Research
279 wallace jgrb17354.pdf,b11402,8046,"B11402 1 and Charles Williams  1.5 years and aseismic creep (velocity strengthening) suggest that they occur within a transitional, conditionally stable frictional regime [ Dragert et al. , 2001; Larson et al. , 2004; Ohta et al. , 2004, 2006], the physical processes governing SSEs are not well known. From an earthquake hazards standpoint, SSEs are important to monitor and understand, particularly given the possibility that an SSE could trigger a damaging sub- duction interface earthquake within",Journal of Geophysical Research
279 wallace jgrb17354.pdf,continuous.gps.data.analysis,19078,"Continuous GPS Data Analysis [ ] The cGPS and seismic network in New Zealand is 8 installed and operated by the New Zealand GeoNet project (Figure 2). Further information on the network and the basic data are available at www.geonet.org.nz. GPS data proces- sing methods are outlined on the GeoNet Web site and described more fully in Wallace and Beavan [2010]. We analyze the cGPS data using Bernese v5.0 [ Dach et al. , 2007] software holding IGS orbits and Earth orientation parameters fixed. The ",Journal of Geophysical Research
